BatchID,WaferID,MachineID,Die_X,Die_Y,Result,DefectType
BATCH_A2,W_10,TEL_ETCH_04,5.58,5.64,1,None
BATCH_A2,W_10,TEL_ETCH_04,7.97,-4.54,0,Photo_Error
BATCH_A2,W_10,TEL_ETCH_04,-5.89,7.02,0,Photo_Error
BATCH_A2,W_10,TEL_ETCH_04,5.12,-6.54,1,None
BATCH_A2,W_10,TEL_ETCH_04,-3.93,-4.27,1,None
BATCH_A2,W_10,TEL_ETCH_04,1.2,7.73,1,None
BATCH_A2,W_10,TEL_ETCH_04,-1.74,-4.17,1,None
BATCH_A2,W_10,TEL_ETCH_04,-4.14,-7.49,0,Photo_Error
BATCH_A2,W_10,TEL_ETCH_04,4.8,-5.69,1,None
BATCH_A2,W_10,TEL_ETCH_04,-2.35,-3.32,1,None
BATCH_A2,W_10,TEL_ETCH_04,0.76,6.68,1,None
BATCH_A2,W_10,TEL_ETCH_04,0.21,-2.76,1,None
BATCH_A2,W_10,TEL_ETCH_04,-8.11,3.35,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.49,-8.14,1,None
BATCH_A2,W_10,TEL_ETCH_04,8.44,-0.09,1,None
BATCH_A2,W_10,TEL_ETCH_04,-8.71,-4.67,0,Photo_Error
BATCH_A2,W_10,TEL_ETCH_04,-5.0,1.0,1,None
BATCH_A2,W_10,TEL_ETCH_04,-0.37,-6.18,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.2,-0.03,1,None
BATCH_A2,W_10,TEL_ETCH_04,3.78,2.92,1,None
BATCH_A2,W_10,TEL_ETCH_04,-6.35,2.8,1,None
BATCH_A2,W_10,TEL_ETCH_04,-7.25,1.35,1,None
BATCH_A2,W_10,TEL_ETCH_04,-1.65,3.98,1,None
BATCH_A2,W_10,TEL_ETCH_04,-7.69,3.7,1,None
BATCH_A2,W_10,TEL_ETCH_04,4.3,2.43,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.5,-3.22,1,None
BATCH_A2,W_10,TEL_ETCH_04,-6.51,-0.51,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.1,4.37,1,None
BATCH_A2,W_10,TEL_ETCH_04,0.58,-8.78,1,None
BATCH_A2,W_10,TEL_ETCH_04,-4.08,-5.45,1,None
BATCH_A2,W_10,TEL_ETCH_04,0.11,-0.8,1,None
BATCH_A2,W_10,TEL_ETCH_04,5.1,-7.05,1,None
BATCH_A2,W_10,TEL_ETCH_04,-6.43,-4.52,1,None
BATCH_A2,W_10,TEL_ETCH_04,-6.86,-1.76,1,None
BATCH_A2,W_10,TEL_ETCH_04,1.6,6.49,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.82,-6.21,1,None
BATCH_A2,W_10,TEL_ETCH_04,0.06,3.89,1,None
BATCH_A2,W_10,TEL_ETCH_04,-1.04,9.0,1,None
BATCH_A2,W_10,TEL_ETCH_04,-7.02,-4.4,1,None
BATCH_A2,W_10,TEL_ETCH_04,-4.61,-3.46,1,None
BATCH_A2,W_10,TEL_ETCH_04,3.67,-2.2,1,None
BATCH_A2,W_10,TEL_ETCH_04,6.19,-0.53,1,None
BATCH_A2,W_10,TEL_ETCH_04,-0.02,-5.85,1,None
BATCH_A2,W_10,TEL_ETCH_04,6.59,4.62,1,None
BATCH_A2,W_10,TEL_ETCH_04,-6.72,3.48,1,None
BATCH_A2,W_10,TEL_ETCH_04,-8.18,-0.93,1,None
BATCH_A2,W_10,TEL_ETCH_04,4.46,-6.73,1,None
BATCH_A2,W_10,TEL_ETCH_04,-7.07,6.61,1,None
BATCH_A2,W_10,TEL_ETCH_04,4.96,7.94,0,Scratch
BATCH_A2,W_10,TEL_ETCH_04,1.64,-8.96,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.98,-5.21,1,None
BATCH_A2,W_10,TEL_ETCH_04,5.26,-3.68,1,None
BATCH_A2,W_10,TEL_ETCH_04,0.99,5.01,1,None
BATCH_A2,W_10,TEL_ETCH_04,-9.56,1.46,1,None
BATCH_A2,W_10,TEL_ETCH_04,3.57,-3.16,1,None
BATCH_A2,W_10,TEL_ETCH_04,-9.56,-0.42,0,Scratch
BATCH_A2,W_10,TEL_ETCH_04,-3.7,-6.57,1,None
BATCH_A2,W_10,TEL_ETCH_04,1.74,8.27,1,None
BATCH_A2,W_10,TEL_ETCH_04,-0.34,-6.97,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.82,-3.93,1,None
BATCH_A2,W_10,TEL_ETCH_04,1.04,-4.45,1,None
BATCH_A2,W_10,TEL_ETCH_04,-1.42,6.74,1,None
BATCH_A2,W_10,TEL_ETCH_04,-4.79,-5.08,1,None
BATCH_A2,W_10,TEL_ETCH_04,-4.2,4.71,1,None
BATCH_A2,W_10,TEL_ETCH_04,0.26,3.59,1,None
BATCH_A2,W_10,TEL_ETCH_04,-1.77,-4.29,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.53,6.12,1,None
BATCH_A2,W_10,TEL_ETCH_04,3.63,-0.99,1,None
BATCH_A2,W_10,TEL_ETCH_04,0.92,5.03,1,None
BATCH_A2,W_10,TEL_ETCH_04,-2.48,-4.23,1,None
BATCH_A2,W_10,TEL_ETCH_04,-4.08,-2.69,0,Particle
BATCH_A2,W_10,TEL_ETCH_04,3.99,4.69,0,Contamination
BATCH_A2,W_10,TEL_ETCH_04,-9.14,-0.24,0,Particle
BATCH_A2,W_10,TEL_ETCH_04,-3.35,-9.2,1,None
BATCH_A2,W_10,TEL_ETCH_04,-4.35,1.91,1,None
BATCH_A2,W_10,TEL_ETCH_04,-4.98,-8.53,1,None
BATCH_A2,W_10,TEL_ETCH_04,-3.56,6.93,1,None
BATCH_A2,W_10,TEL_ETCH_04,-2.35,2.72,1,None
BATCH_A2,W_10,TEL_ETCH_04,4.95,3.97,1,None
BATCH_A2,W_10,TEL_ETCH_04,-5.81,3.17,1,None
BATCH_A2,W_10,TEL_ETCH_04,-5.34,2.0,1,None
BATCH_A2,W_10,TEL_ETCH_04,-0.97,0.39,1,None
BATCH_A2,W_10,TEL_ETCH_04,-6.08,-5.64,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.49,6.72,1,None
BATCH_A2,W_10,TEL_ETCH_04,-8.16,2.62,1,None
BATCH_A2,W_10,TEL_ETCH_04,4.55,0.99,1,None
BATCH_A2,W_10,TEL_ETCH_04,2.23,-5.8,1,None
BATCH_A2,W_10,TEL_ETCH_04,-2.56,-4.96,0,Scratch
BATCH_A2,W_10,TEL_ETCH_04,-4.26,7.92,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,-1.35,5.43,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.46,-6.96,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.41,1.66,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.65,5.27,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.78,-2.01,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.67,-0.4,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.35,7.72,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.99,6.44,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.97,-1.78,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.97,-5.41,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,9.31,3.59,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.17,-0.29,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.57,-5.73,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.24,-2.06,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.87,-9.05,1,None
BATCH_A2,W_11,AMAT_DEP_02,5.21,-4.11,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.38,2.46,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.78,2.57,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.26,7.04,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.53,1.68,1,None
BATCH_A2,W_11,AMAT_DEP_02,-9.76,2.15,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,-1.74,1.19,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.97,5.5,1,None
BATCH_A2,W_11,AMAT_DEP_02,8.7,-4.31,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.58,3.82,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.99,-8.96,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,-1.4,2.75,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.31,1.35,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.94,2.38,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.09,-4.78,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.37,2.51,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.01,-0.73,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.7,-7.4,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.94,-8.38,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,3.92,-3.03,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.72,-1.35,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.26,-0.6,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.31,3.9,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.53,-5.87,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.8,0.08,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.14,-3.3,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.18,2.67,1,None
BATCH_A2,W_11,AMAT_DEP_02,-8.94,-3.75,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.97,5.36,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.83,3.52,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.58,9.02,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,-6.63,4.57,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.71,-4.35,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.82,6.9,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.79,4.4,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.68,0.48,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.07,9.74,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,3.14,3.83,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.25,-1.2,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.17,4.92,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.95,0.9,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.12,-7.82,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.71,3.95,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.33,7.36,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.85,-0.44,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.37,8.3,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.85,-5.26,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,4.95,7.08,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,-5.02,5.49,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.19,7.48,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,2.98,-3.83,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.69,-6.32,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.67,1.94,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.19,-9.31,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.13,-4.94,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.79,1.24,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.35,6.39,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.92,5.09,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.8,1.44,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.85,-8.5,1,None
BATCH_A2,W_11,AMAT_DEP_02,-8.36,-0.51,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.96,9.33,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.09,1.95,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.1,6.1,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,6.48,-6.05,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,4.19,3.99,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,5.45,2.84,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.02,4.77,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,-6.72,-0.96,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.54,-8.12,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.73,7.08,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.55,6.5,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.63,6.84,1,None
BATCH_A2,W_11,AMAT_DEP_02,-9.25,3.23,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,2.25,-3.1,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.59,1.1,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.44,4.04,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.48,6.41,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.69,-8.68,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,-7.71,-2.64,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.33,-2.04,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.51,4.26,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.75,0.88,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.93,1.19,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.19,-3.35,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.99,2.98,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.67,0.2,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,8.5,0.58,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,6.25,4.79,1,None
BATCH_A2,W_11,AMAT_DEP_02,8.06,2.82,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.9,-5.99,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,0.25,-9.38,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.98,-6.52,1,None
BATCH_A2,W_11,AMAT_DEP_02,9.02,3.8,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.53,-7.41,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.35,1.25,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.67,-0.89,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.73,8.32,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.86,2.85,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.21,-7.13,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,7.06,-1.03,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.59,3.55,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.96,0.17,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.92,-6.52,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.02,-7.02,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.37,6.54,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.62,-1.3,1,None
BATCH_A2,W_11,AMAT_DEP_02,8.09,-5.0,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.59,2.01,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.23,-6.5,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.56,-4.03,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,6.04,4.04,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,2.82,-7.15,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.61,-2.33,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.21,1.23,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.56,-2.91,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.54,6.53,1,None
BATCH_A2,W_11,AMAT_DEP_02,5.37,-5.0,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.46,4.02,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,5.34,-6.61,1,None
BATCH_A2,W_11,AMAT_DEP_02,9.15,0.01,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.02,-6.6,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.69,3.72,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.65,1.87,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.7,-3.66,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.17,-1.41,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,6.84,-2.82,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.14,-3.63,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.73,-5.98,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.14,5.22,1,None
BATCH_A2,W_11,AMAT_DEP_02,5.39,-1.06,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,-8.64,3.37,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,8.38,-3.47,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.38,-4.81,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.82,-0.14,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.88,6.49,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,3.52,6.79,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.41,1.15,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.52,2.53,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.31,-8.93,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,9.47,-0.26,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.65,-5.06,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.77,8.4,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.29,-0.92,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.5,-6.08,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.49,0.36,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.5,-3.39,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.66,0.59,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.75,-6.17,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.3,-7.29,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.21,-5.19,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.75,-8.74,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,-1.97,-0.51,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.05,1.25,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.15,-7.01,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.78,-3.94,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.91,-1.33,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.21,-3.43,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.32,-0.83,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.13,4.68,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.08,3.83,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.52,-4.96,1,None
BATCH_A2,W_11,AMAT_DEP_02,5.75,-0.82,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.88,0.33,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.66,-2.55,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.29,-8.6,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,-6.08,2.77,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.89,4.74,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.99,2.82,1,None
BATCH_A2,W_11,AMAT_DEP_02,-9.76,0.72,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.11,-7.29,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,8.06,-4.59,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.64,-3.74,1,None
BATCH_A2,W_11,AMAT_DEP_02,-8.71,0.71,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.49,0.02,1,None
BATCH_A2,W_11,AMAT_DEP_02,8.87,3.96,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.8,-7.97,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.79,2.73,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.4,-3.0,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.88,9.45,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,8.61,1.06,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.18,-6.71,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.67,7.43,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.07,-6.78,1,None
BATCH_A2,W_11,AMAT_DEP_02,-9.22,-1.8,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.97,2.72,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.46,8.87,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,3.41,4.83,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.16,9.37,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,-4.55,-2.88,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.78,-0.9,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.22,-0.35,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.08,-3.62,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.23,-9.34,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,4.59,-6.19,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.58,5.04,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.07,6.68,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.92,3.44,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.35,-0.99,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.68,-7.79,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,0.46,9.94,1,None
BATCH_A2,W_11,AMAT_DEP_02,9.27,-3.63,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.06,-7.63,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.37,4.12,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.62,-2.11,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.73,-3.46,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.43,-3.73,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.45,6.59,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.43,-3.98,1,None
BATCH_A2,W_11,AMAT_DEP_02,-7.11,4.87,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.52,8.48,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,0.98,4.67,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,-1.72,0.46,1,None
BATCH_A2,W_11,AMAT_DEP_02,8.48,0.41,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.95,2.04,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.72,-1.49,1,None
BATCH_A2,W_11,AMAT_DEP_02,-0.99,-3.27,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,-6.7,-1.84,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.64,-8.35,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.97,-5.83,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.23,3.28,1,None
BATCH_A2,W_11,AMAT_DEP_02,7.43,-2.32,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.51,1.9,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.15,-5.9,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.5,7.19,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.51,-5.75,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.32,9.2,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,-2.28,-7.99,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.77,-3.76,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.57,-3.47,1,None
BATCH_A2,W_11,AMAT_DEP_02,-8.38,-3.35,1,None
BATCH_A2,W_11,AMAT_DEP_02,9.9,-1.34,1,None
BATCH_A2,W_11,AMAT_DEP_02,-9.15,-1.87,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.16,-5.61,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.82,4.1,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.02,5.95,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.86,1.19,0,Photo_Error
BATCH_A2,W_11,AMAT_DEP_02,0.42,2.26,1,None
BATCH_A2,W_11,AMAT_DEP_02,8.94,1.64,1,None
BATCH_A2,W_11,AMAT_DEP_02,-8.6,-3.16,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,-5.92,-4.13,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.44,-4.16,1,None
BATCH_A2,W_11,AMAT_DEP_02,-5.88,0.94,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.16,-7.04,0,Scratch
BATCH_A2,W_11,AMAT_DEP_02,-5.66,-0.34,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.41,-6.09,1,None
BATCH_A2,W_11,AMAT_DEP_02,5.06,-7.01,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.06,4.03,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.12,-1.32,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.23,-1.87,1,None
BATCH_A2,W_11,AMAT_DEP_02,6.99,4.52,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.52,-3.99,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.79,4.13,1,None
BATCH_A2,W_11,AMAT_DEP_02,5.87,-3.12,1,None
BATCH_A2,W_11,AMAT_DEP_02,1.71,-3.12,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.69,8.04,0,Contamination
BATCH_A2,W_11,AMAT_DEP_02,8.91,2.95,1,None
BATCH_A2,W_11,AMAT_DEP_02,-4.49,1.62,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.73,8.34,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.18,-0.85,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.24,8.42,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.55,2.26,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.0,-0.87,1,None
BATCH_A2,W_11,AMAT_DEP_02,4.7,6.44,1,None
BATCH_A2,W_11,AMAT_DEP_02,0.15,0.46,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.28,3.6,1,None
BATCH_A2,W_11,AMAT_DEP_02,2.48,6.64,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.05,-0.3,1,None
BATCH_A2,W_11,AMAT_DEP_02,8.3,5.33,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.08,-7.86,1,None
BATCH_A2,W_11,AMAT_DEP_02,-3.47,-6.06,0,Particle
BATCH_A2,W_11,AMAT_DEP_02,1.15,2.76,1,None
BATCH_A2,W_11,AMAT_DEP_02,-2.59,-3.6,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.91,-4.59,1,None
BATCH_A2,W_11,AMAT_DEP_02,-6.07,-6.96,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.32,-3.21,1,None
BATCH_A2,W_11,AMAT_DEP_02,-1.47,-4.39,1,None
BATCH_A2,W_11,AMAT_DEP_02,3.07,-9.15,1,None
